servico_carta,servico_site,similaridade,categoria_carta,categoria_site,perfil_carta,perfil_site,url_carta,url_site
"Simples Nacional – reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido","Simples Nacional – Reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido",1.0,Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Simples Nacional e MEI,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/simples-nacional-reconsideracao-do-ato-de-exclusao-do-regime-tributario-diferenciado-simplificado-e-favorecido/,http://www.catalogo.sefaz.ms.gov.br/reconsideracao-do-ato-de-exclusao-do-simples-nacional/
"Simples Nacional – reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido","Simples Nacional – Impugnação do indeferimento de reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido",0.879,Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Simples Nacional e MEI,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/simples-nacional-reconsideracao-do-ato-de-exclusao-do-regime-tributario-diferenciado-simplificado-e-favorecido/,http://www.catalogo.sefaz.ms.gov.br/impugnacao-do-indeferimento-de-reconsideracao-de-exclusao-do-simples-nacional/
"Simples Nacional – reconsideração do ato de indeferimento da opção pelo regime tributário diferenciado, simplificado e favorecido","Simples Nacional – Reconsideração do ato de indeferimento da opção pelo regime tributário diferenciado, simplificado e favorecido",1.0,Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Simples Nacional e MEI,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/simples-nacional-reconsideracao-do-ato-de-indeferimento-da-opcao-pelo-regime-tributario-diferenciado-simplificado-e-favorecido/,http://www.catalogo.sefaz.ms.gov.br/reconsideracao-do-ato-de-indeferimento-da-opcao-pelo-simples-nacional/
"Simples Nacional – reconsideração do ato de indeferimento da opção pelo regime tributário diferenciado, simplificado e favorecido","Simples Nacional – Impugnação do ato de indeferimento do pedido de reconsideração da opção pelo regime tributário diferenciado, simplificado e favorecido",0.851,Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Simples Nacional e MEI,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/simples-nacional-reconsideracao-do-ato-de-indeferimento-da-opcao-pelo-regime-tributario-diferenciado-simplificado-e-favorecido/,http://www.catalogo.sefaz.ms.gov.br/impugnacao-do-ato-de-indeferimento-de-reconsideracao-da-opcao-pelo-simples-nacional/
"Simples Nacional – reconsideração do ato de indeferimento da opção pelo regime tributário diferenciado, simplificado e favorecido","Simples Nacional – Reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido",0.884,Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Simples Nacional e MEI,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/simples-nacional-reconsideracao-do-ato-de-indeferimento-da-opcao-pelo-regime-tributario-diferenciado-simplificado-e-favorecido/,http://www.catalogo.sefaz.ms.gov.br/reconsideracao-do-ato-de-exclusao-do-simples-nacional/
"Simples Nacional – reconsideração do ato de indeferimento da opção pelo regime tributário diferenciado, simplificado e favorecido","Simples Nacional – Impugnação do indeferimento de reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido",0.784,Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Simples Nacional e MEI,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/simples-nacional-reconsideracao-do-ato-de-indeferimento-da-opcao-pelo-regime-tributario-diferenciado-simplificado-e-favorecido/,http://www.catalogo.sefaz.ms.gov.br/impugnacao-do-indeferimento-de-reconsideracao-de-exclusao-do-simples-nacional/
Nota fiscal de produtor eletrônica (NFP-e) – cancelamento extemporâneo (não autorizado on-line),Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento extemporâneo,0.738,Agropecuária;Documentos Fiscais - CAP,Nota Fiscal Avulsa Eletrônica,Agropecuária,Cidadão,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-cancelamento-extemporaneo-nao-autorizado-on-line/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/
Nota fiscal de produtor eletrônica (NFP-e) – cancelamento extemporâneo (não autorizado on-line),Nota Fiscal de Produtor Eletrônica (NFP–e) – Cancelamento dentro do prazo de 24h,0.766,Agropecuária;Documentos Fiscais - CAP,Documentos Fiscais Eletrônicos,Agropecuária,Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-cancelamento-extemporaneo-nao-autorizado-on-line/,http://www.catalogo.sefaz.ms.gov.br/cancelamento-nota-fiscal-de-produtor-eletronica-nfp-e/
Nota fiscal de produtor eletrônica (NFP-e) – cancelamento extemporâneo (não autorizado on-line),Nota Fiscal de Produtor Eletrônica (NFP–e) – Cancelamento extemporâneo,0.836,Agropecuária;Documentos Fiscais - CAP,Documentos Fiscais Eletrônicos,Agropecuária,Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-cancelamento-extemporaneo-nao-autorizado-on-line/,http://www.catalogo.sefaz.ms.gov.br/cancelamento-de-nota-fiscal-de-produtor-eletronica-nfp-e-fora-do-prazo/
Nota fiscal de produtor eletrônica (NFP-e) – cancelamento extemporâneo (não autorizado on-line),Nota Fiscal de Produtor Eletrônica (NFP–e) – Cancelamento extemporâneo (não autorizado on–line),0.979,Agropecuária;Documentos Fiscais - CAP,Documentos Fiscais Eletrônicos,Agropecuária,Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-cancelamento-extemporaneo-nao-autorizado-on-line/,http://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-cancelamento-extemporaneo-nao-autorizado-on-line/
Nota fiscal de produtor eletrônica (NFP-e) – cancelamento extemporâneo (não autorizado on-line),Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento extemporâneo,0.738,Agropecuária;Documentos Fiscais - CAP,Documentos Fiscais Eletrônicos,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-cancelamento-extemporaneo-nao-autorizado-on-line/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/
Débito fiscal – baixa de notificação CRD,SMEPA – Baixa de Notificação,0.735,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Serviços,Agropecuária,Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/debito-fiscal-baixa-de-notificacao-crd/,http://www.catalogo.sefaz.ms.gov.br/smepa-baixa-de-notificacao/
Débito fiscal – baixa de notificação CRD,Débito Fiscal – Baixa de notificação CRD,1.0,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Serviços,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/debito-fiscal-baixa-de-notificacao-crd/,http://www.catalogo.sefaz.ms.gov.br/baixa-de-notificacao-de-debito-fiscal/
Débito fiscal – baixa de notificação CRD,SMEPA – Baixa de Notificação,0.735,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Serviços,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/debito-fiscal-baixa-de-notificacao-crd/,http://www.catalogo.sefaz.ms.gov.br/smepa-baixa-de-notificacao/
ICMS – homologação de crédito de equivalência de exportação,ICMS – Homologação de crédito de equivalência de exportação,1.0,Agropecuária;Comércio Indústria e Serviços;Créditos Fiscais - CAP;Créditos Fiscais - CCIS,ICMS,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/icms-homologacao-de-credito-de-equivalencia-de-exportacao/,http://www.catalogo.sefaz.ms.gov.br/homologacao-de-credito-fiscal-de-icms-de-exportacao/
Escrituração fiscal digital (EFD) – dispensa de entrega,Escrituração Fiscal Digital (EFD) – Entrega,0.878,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/dispensa-de-entrega-de-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/entrega-da-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – dispensa de entrega,Escrituração Fiscal Digital (EFD) – Retificação,0.765,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/dispensa-de-entrega-de-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/retificacao-de-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – dispensa de entrega,Escrituração Fiscal Digital (EFD) – Baixa de notificação,0.811,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/dispensa-de-entrega-de-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/baixa-de-notificacao-por-falta-de-entrega-de-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – dispensa de entrega,Escrituração Fiscal Digital (EFD) – Dispensa de entrega,1.0,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/dispensa-de-entrega-de-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/dispensa-de-entrega-de-escrituracao-fiscal-digital-efd/
"Nota fiscal de produtor, série especial (NFP/SE) – impressão de formulário","Nota Fiscal de Produtor, Série Especial (NFP/SE) – Impressão de Formulário",1.0,Agropecuária;Documentos Fiscais - CAP,Documentos Fiscais Eletrônicos,Agropecuária,Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-serie-especial-nfp-se-impressao-de-formulario/,http://www.catalogo.sefaz.ms.gov.br/solicitacao-de-impressao-de-formulario-de-nota-fiscal-do-produtor-serie-especial-nfpse/
"Nota fiscal de produtor, série especial (NFP/SE) – impressão de formulário","Nota Fiscal de Produtor, Série Especial (NFP/SE) – Desbloqueio para impressão de Formulário",0.897,Agropecuária;Documentos Fiscais - CAP,Documentos Fiscais Eletrônicos,Agropecuária,Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-serie-especial-nfp-se-impressao-de-formulario/,http://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-serie-especial-nfp-se-desbloqueio-para-impressao-de-formulario/
Escrituração fiscal digital (EFD) – retificação,Escrituração Fiscal Digital (EFD) – Entrega,0.867,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/retificacao-de-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/entrega-da-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – retificação,Escrituração Fiscal Digital (EFD) – Retificação,1.0,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/retificacao-de-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/retificacao-de-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – retificação,Escrituração Fiscal Digital (EFD) – Baixa de notificação,0.893,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/retificacao-de-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/baixa-de-notificacao-por-falta-de-entrega-de-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – retificação,Escrituração Fiscal Digital (EFD) – Dispensa de entrega,0.765,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/retificacao-de-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/dispensa-de-entrega-de-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – baixa de notificação,Escrituração Fiscal Digital (EFD) – Entrega,0.747,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/escrituracao-fiscal-digital-efd-baixa-de-notificacao/,http://www.catalogo.sefaz.ms.gov.br/entrega-da-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – baixa de notificação,Escrituração Fiscal Digital (EFD) – Retificação,0.893,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/escrituracao-fiscal-digital-efd-baixa-de-notificacao/,http://www.catalogo.sefaz.ms.gov.br/retificacao-de-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – baixa de notificação,Escrituração Fiscal Digital (EFD) – Baixa de notificação,1.0,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/escrituracao-fiscal-digital-efd-baixa-de-notificacao/,http://www.catalogo.sefaz.ms.gov.br/baixa-de-notificacao-por-falta-de-entrega-de-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – baixa de notificação,Escrituração Fiscal Digital (EFD) – Dispensa de entrega,0.811,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/escrituracao-fiscal-digital-efd-baixa-de-notificacao/,http://www.catalogo.sefaz.ms.gov.br/dispensa-de-entrega-de-escrituracao-fiscal-digital-efd/
SOCRED – solicitação de crédito fiscal do ICMS referente a operações e prestações relacionadas a produtos e à atividade agropecuária,SOCRED – Solicitação de Crédito Fiscal do ICMS referente a operações e prestações relacionadas a produtos e à atividade agropecuária,1.0,Agropecuária;Créditos Fiscais - CAP,Serviços,Agropecuária,Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/socred-solicitacao-de-credito-fiscal-do-icms-referente-a-operacoes-e-prestacoes-relacionadas-a-produtos-e-a-atividade-agropecuaria/,http://www.catalogo.sefaz.ms.gov.br/restituicao-e-utilizacao-de-credito-fiscal/
Escrituração fiscal digital (EFD) – entrega,Escrituração Fiscal Digital (EFD) – Entrega,1.0,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/entrega-da-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/entrega-da-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – entrega,Escrituração Fiscal Digital (EFD) – Retificação,0.867,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/entrega-da-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/retificacao-de-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – entrega,Escrituração Fiscal Digital (EFD) – Baixa de notificação,0.808,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/entrega-da-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/baixa-de-notificacao-por-falta-de-entrega-de-escrituracao-fiscal-digital-efd/
Escrituração fiscal digital (EFD) – entrega,Escrituração Fiscal Digital (EFD) – Dispensa de entrega,0.878,Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Escrituração Fiscal Digital,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/entrega-da-escrituracao-fiscal-digital-efd/,http://www.catalogo.sefaz.ms.gov.br/dispensa-de-entrega-de-escrituracao-fiscal-digital-efd/
Documentos fiscais –  inutilização por vencimento ou não utilização,Documentos Fiscais – Inutilização por vencimento ou não utilização,0.992,Agropecuária;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS,Documentos Fiscais Eletrônicos,Agropecuária,Empresa,https://www.catalogo.sefaz.ms.gov.br/documentos-fiscais-inutilizacao-por-vencimento-ou-nao-utilizacao/,http://www.catalogo.sefaz.ms.gov.br/inutilizacao-de-notas-fiscais-vencidas-ou-nao-utilizadas/
