Categorias,Perfis,Serviços,URL,fonte,id_unico,data_extracao
Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Produtor Rural,Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – emissão,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/,Carta de Serviço,71,2025-08-14
Agropecuária;Benefícios Fiscais - CAP;Benefícios Fiscais - CCIS;Comércio Indústria e Serviços,Produtor Rural,ICMS Importação – dispensa da cobrança de ICMS sobre a importação de bens de uso exclusivo em processo de produção industrial ou agropecuária,https://www.catalogo.sefaz.ms.gov.br/dispensa-da-cobranca-de-icms-sobre-a-importacao-de-bens-de-producao/,Carta de Serviço,72,2025-08-14
Agropecuária;Benefícios Fiscais - CAP;Benefícios Fiscais - CCIS;Comércio Indústria e Serviços,Produtor Rural,ICMS Diferencial de Alíquotas – dispensa da cobrança na aquisição de maquinário por industrial ou produtor rural,https://www.catalogo.sefaz.ms.gov.br/dispensa-da-cobranca-do-icms-diferencial-de-aliquota-na-aquisicao-de-maquinario-por-industrial-ou-produtor-rural/,Carta de Serviço,73,2025-08-14
Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;RESTITUIÇÕES;Restituições - Geral,Produtor Rural,Restituição/Ressarcimento de indébito tributário – pedido,https://www.catalogo.sefaz.ms.gov.br/restituicao-ressarcimento-de-indebito-tributario-pedido/,Carta de Serviço,74,2025-08-14
Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS;Outras solicitações - Geral,Produtor Rural,"ICMS – cálculo para recolhimento espontâneo (Normal, Transporte, Equalização e Substituição Tributária)",https://www.catalogo.sefaz.ms.gov.br/icms-calculo-para-recolhimento-espontaneo-normal-transporte-equalizacao-e-substituicao-tributaria/,Carta de Serviço,75,2025-08-14
Agropecuária;Benefícios Fiscais - CAP;Benefícios Fiscais - CCIS;Benefícios Fiscais - geral;Cidadão / Governo / Geral;Comércio Indústria e Serviços,Produtor Rural,ICMS – prorrogação de prazo para retorno de mercadorias ou bens remetidos ou recebidos com suspensão ou não incidência do imposto,https://www.catalogo.sefaz.ms.gov.br/icms-prorrogacao-de-prazo-para-retorno-de-mercadorias-ou-bens-remetidos-ou-recebidos-com-suspensao-ou-nao-incidencia-do-imposto/,Carta de Serviço,76,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS,Produtor Rural,Nota fiscal – revalidação do prazo de validade,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-revalidacao-de-prazo-de-validade/,Carta de Serviço,77,2025-08-14
Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Produtor Rural,Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – retificação ou apostilamento,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-retificacao-ou-apostilamento/,Carta de Serviço,78,2025-08-14
Agropecuária;Benefícios Fiscais - CAP;Benefícios Fiscais - CCIS;Benefícios Fiscais - geral;Cidadão / Governo / Geral;Comércio Indústria e Serviços,Produtor Rural,Guia para liberação de mercadoria estrangeira sem comprovação do recolhimento do ICMS (GLME) – análise e concessão de visto,https://www.catalogo.sefaz.ms.gov.br/guia-de-liberacao-de-mercadoria-estrangeira-sem-comprovacao-do-recolhimento-do-icms-glme-analise-e-concessao-de-visto/,Carta de Serviço,79,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Regimes Especiais - CAP;Regimes Especiais - CCIS,Produtor Rural,"Regime especial – dilatação de prazo para pagamento mensal do ICMS diferencial de alíquota devido na entrada de mercadorias destinadas ao uso, consumo ou ativo fixo (art. 4º, I, b do Anexo V ao RICMS)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-dilatacao-de-prazo-para-pagamento-mensal-do-icms-diferencial-de-aliquota-devido-na-entrada-de-mercadorias-destinadas-ao-uso-consumo-ou-ativo-fixo-art-4o-i-b-do-anexo-v-a/,Carta de Serviço,80,2025-08-14
Agropecuária;Declarações - CAP,Produtor Rural,Declaração anual de produtor (DAP) – pedido de cópia,https://www.catalogo.sefaz.ms.gov.br/declaracao-anual-de-produtor-dap-pedido-de-copia/,Carta de Serviço,81,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Regimes Especiais - CAP;Regimes Especiais - CCIS,Produtor Rural,"Regime especial de exportação para realizar operações de exportação, saídas com o fim específico de exportação e remessas para formação de lote de produtos industrializados ou semielaborados (Dec. 11.803/2005)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-de-exportacao-para-realizar-operacoes-de-exportacao-saidas-com-o-fim-especifico-de-exportacao-e-remessas-para-formacao-de-lote-de-produtos-industrializados-ou-semielaborados-dec-11-3/,Carta de Serviço,82,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Regimes Especiais - CAP;Regimes Especiais - CCIS,Produtor Rural,"Regime especial para facilitar o cumprimento de obrigação acessória (art. 4º, II do Anexo V ao RICMS)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-para-facilitar-o-cumprimento-de-obrigacao-acessoria-art-4o-ii-do-anexo-v-ao-ricms/,Carta de Serviço,83,2025-08-14
Agropecuária;Documentos Fiscais - CAP,Produtor Rural,"Nota fiscal de produtor, série especial (NFP/SE) – prestação de contas de notas emitidas e não baixadas automaticamente ou canceladas",https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-serie-especial-nfp-se-prestacao-de-contas-de-notas-emitidas-e-nao-baixadas-automaticamente-ou-canceladas/,Carta de Serviço,84,2025-08-14
Agropecuária;Documentos Fiscais - CAP,Produtor Rural,Nota fiscal de produtor eletrônica (NFP-e) – cancelamento extemporâneo,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-cancelamento-extemporaneo/,Carta de Serviço,85,2025-08-14
Agropecuária;Cadastro Fiscal - CAP,Produtor Rural,Cadastro da agropecuária (CAP) – alteração de dados cadastrais,https://www.catalogo.sefaz.ms.gov.br/cadastro-da-agropecuaria-cap-alteracao-de-dados-cadastrais/,Carta de Serviço,86,2025-08-14
Agropecuária;Documentos Fiscais - CAP,Produtor Rural,Nota fiscal de produtor eletrônica (NFP-e) – cancelamento dentro do prazo de 144h,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-cancelamento-dentro-do-prazo-de-144h/,Carta de Serviço,87,2025-08-14
Agropecuária;Benefícios Fiscais - CAP;Benefícios Fiscais - CCIS;Benefícios Fiscais - geral;Cidadão / Governo / Geral;Comércio Indústria e Serviços,Produtor Rural,Denúncia Espontânea – solicitação,https://www.catalogo.sefaz.ms.gov.br/denuncia-espontanea-solicitacao/,Carta de Serviço,88,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS,Produtor Rural,Livros fiscais – autenticação,https://www.catalogo.sefaz.ms.gov.br/livros-fiscais-autenticacao/,Carta de Serviço,89,2025-08-14
Agropecuária;Cadastro Fiscal - CAP,Produtor Rural,Cadastro da agropecuária (CAP) – baixa da inscrição estadual,https://www.catalogo.sefaz.ms.gov.br/cadastro-da-agropecuaria-cap-baixa-da-inscricao-estadual/,Carta de Serviço,90,2025-08-14
Agropecuária;Cadastro Fiscal - CAP,Produtor Rural,Cadastro da agropecuária (CAP) – suspensão temporária da inscrição estadual a pedido do contribuinte e sua prorrogação,https://www.catalogo.sefaz.ms.gov.br/cadastro-da-agropecuaria-cap-suspensao-temporaria-da-inscricao-estadual-a-pedido-do-contribuinte-e-sua-prorrogacao/,Carta de Serviço,91,2025-08-14
Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Produtor Rural,Nota fiscal avulsa eletrônica (NFA-e) – emissão,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-emissao/,Carta de Serviço,92,2025-08-14
Agropecuária;Cadastro Fiscal - CAP,Produtor Rural,Cadastro da agropecuária (CAP) – reativação de inscrição estadual suspensa por vencimento de contrato,https://www.catalogo.sefaz.ms.gov.br/cadastro-da-agropecuaria-cap-reativacao-de-inscricao-estadual-suspensa-por-vencimento-de-contrato/,Carta de Serviço,93,2025-08-14
Agropecuária;Documentos Fiscais - CAP,Produtor Rural,Nota fiscal de produtor eletrônica (NFP-e) – desbloqueio para emissão,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-desbloqueio-para-emissao/,Carta de Serviço,94,2025-08-14
Agropecuária;Autorizações - CAP,Produtor Rural,"Autorização específica – aquisição de milho e soja para uso na ração animal, com diferimento do ICMS",https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-aquisicao-de-milho-e-soja-para-uso-na-racao-animal-com-diferimento-do-icms/,Carta de Serviço,95,2025-08-14
Agropecuária;Cadastro Fiscal - CAP,Produtor Rural,Cadastro da agropecuária (CAP) – inscrição de produtor rural,https://www.catalogo.sefaz.ms.gov.br/cadastro-da-agropecuaria-cap-inscricao-de-produtor-rural/,Carta de Serviço,96,2025-08-14
Agropecuária;Cadastro Fiscal - CAP,Produtor Rural,Cadastro da agropecuária (CAP) – reativação da inscrição estadual,https://www.catalogo.sefaz.ms.gov.br/cadastro-da-agropecuaria-cap-reativacao-da-inscricao-estadual/,Carta de Serviço,97,2025-08-14
Agropecuária;Documentos Fiscais - CAP,Produtor Rural,Nota fiscal de produtor eletrônica (NFP-e) – emissão,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-emissao/,Carta de Serviço,98,2025-08-14
Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS;Outras solicitações - Geral,Empresa,"Solicitação de cópia de documentos, processos ou outra relativa a benefícios fiscais",https://www.catalogo.sefaz.ms.gov.br/solicitacao-de-copia-de-documentos-processos-ou-outra-relativa-a-beneficios-fiscais/,Carta de Serviço,99,2025-08-14
Documentos Fiscais - CCIS,Empresa,"Conhecimento de transporte eletrônico para outros serviços – CT-e OS, modelo 67 – pedido de credenciamento",https://www.catalogo.sefaz.ms.gov.br/conhecimento-de-transporte-eletronico-para-outros-servicos-ct-e-os-modelo-67-pedido-de-credenciamento/,Carta de Serviço,100,2025-08-14
Comércio Indústria e Serviços;Documentos Fiscais - CCIS,Empresa,"Conhecimento de transporte eletrônico – CT-e, modelo 57 – pedido de credenciamento para emissão",https://www.catalogo.sefaz.ms.gov.br/conhecimento-de-transporte-eletronico-ct-e-modelo-57-pedido-de-credenciamento-para-emissao/,Carta de Serviço,101,2025-08-14
Comércio Indústria e Serviços;Documentos Fiscais - CCIS,Empresa,Nota fiscal de energia elétrica eletrônica (NF3-e) – credenciamento,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-energia-eletrica-eletronica-nf3-e-credenciamento/,Carta de Serviço,102,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS,Empresa,Nota fiscal eletrônica (NF-e) – credenciamento,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-eletronica-nf-e-credenciamento/,Carta de Serviço,103,2025-08-14
Benefícios Fiscais - CCIS;Comércio Indústria e Serviços,Empresa,Termo de Acordo – concessão e renovação – distribuidora de medicamentos localizada neste Estado – tratamento tributário do Decreto nº 12.415/2007,https://www.catalogo.sefaz.ms.gov.br/prorrogacao-do-prazo-previsto-no-termo-de-acordo-firmado-com-base-no-decreto-no-12-415-2007/,Carta de Serviço,104,2025-08-14
Comércio Indústria e Serviços;RESTITUIÇÕES,Empresa,"ICMS – comunicação da apropriação de crédito nos termos do art. 17, § 3º, II, “a”, da Resolução/SEFAZ Nº 3.426/2025 (limite de 300 Uferms)",https://www.catalogo.sefaz.ms.gov.br/icms-comunicacao-da-apropriacao-de-credito-nos-termos-do-art-17-%c2%a7-3o-ii-a-da-resolucao-sefaz-no-3-426-2025-limite-de-300-uferms/,Carta de Serviço,105,2025-08-14
Comércio Indústria e Serviços;RESTITUIÇÕES,Empresa,"ICMS – solicitação, por empresa do Simples Nacional, de registro de crédito de que trata o art. 19, da Resolução/SEFAZ Nº 3.026/2025 (limite de 300 Uferms)",https://www.catalogo.sefaz.ms.gov.br/icms-solicitacao-por-empresa-do-simples-nacional-de-registro-de-credito-de-que-trata-o-art-19-da-resolucao-sefaz-no-3-026-2025-limite-de-300-uferms/,Carta de Serviço,106,2025-08-14
Comércio Indústria e Serviços;Declarações - CCIS,Empresa,Solicitar opção de pagamento da apuração do ICMS – Substituição Tributária – Resolução SEFAZ nº 3.157/2021,https://www.catalogo.sefaz.ms.gov.br/solicitar-opcao-de-pagamento-da-apuracao-do-icms-substituicao-tributaria-resolucao-sefaz-no-3-157-2021/,Carta de Serviço,107,2025-08-14
Benefícios Fiscais - CCIS;Comércio Indústria e Serviços,Empresa,Substituição de benefícios por crédito presumido nos moldes do artigo 31 da Lei Complementar nº 93/2001 – Empresas detentoras de Termo de Acordo do programa MS-Empreendedor,https://www.catalogo.sefaz.ms.gov.br/substituicao-de-beneficios-por-credito-presumido-nos-moldes-do-artigo-31-da-lei-complementar-n-93-2001-empresas-detentoras-de-termo-de-acordo-do-programa-ms-empreendedor/,Carta de Serviço,108,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Créditos Fiscais - CAP;Créditos Fiscais - CCIS,Empresa,ICMS – comunicação de registro extemporâneo de crédito fiscal,https://www.catalogo.sefaz.ms.gov.br/icms-comunicacao-de-registro-extemporaneo-de-credito-fiscal/,Carta de Serviço,109,2025-08-14
Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Sistema Público de Escrituração Digital (SPED) - Documentos Fiscais Eletrônicos (DFE),Empresa,Nota fiscal fatura de serviços de comunicação eletrônica (NFCom) – credenciamento voluntário,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-fatura-de-servicos-de-comunicacao-eletronica-nfcom-credenciamento-voluntario/,Carta de Serviço,110,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Sistema Público de Escrituração Digital (SPED) - Documentos Fiscais Eletrônicos (DFE),Empresa,Escrituração fiscal digital (EFD) – credenciamento voluntário,https://www.catalogo.sefaz.ms.gov.br/escrituracao-fiscal-digital-efd-credenciamento-voluntario/,Carta de Serviço,111,2025-08-14
Comércio Indústria e Serviços;Documentos Fiscais - CCIS,Empresa,Nota fiscal de consumidor eletrônica (NFC-e) – credenciamento e CSC,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-consumidor-eletronica-nfc-e-credenciamento-e-csc/,Carta de Serviço,112,2025-08-14
Benefícios Fiscais - CCIS;Comércio Indústria e Serviços,Empresa,Análise dos investimentos necessários à fruição de créditos outorgados pactuados em Termo de Acordo – benefício da Lei Complementar nº 93/2001,https://www.catalogo.sefaz.ms.gov.br/analise-dos-investimentos-necessarios-a-fruicao-de-creditos-outorgados-pactuados-em-termo-de-acordo-beneficio-da-lei-complementar-n-93-2001/,Carta de Serviço,113,2025-08-14
Agropecuária;Cadastro Fiscal - CAP;Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Empresa,Exclusão ou inclusão de pessoa no quadro societário de empresa inscrita no CCE,https://www.catalogo.sefaz.ms.gov.br/exclusao-ou-inclusao-de-pessoa-no-quadro-societario-de-empresa-inscrita-no-cce/,Carta de Serviço,114,2025-08-14
Agropecuária;Autorizações - CAP;Autorizações - CCIS;Comércio Indústria e Serviços,Empresa,"Autorização específica – dilatação do prazo para pagamento semanal do ICMS devido nas saídas interestaduais (art. 72, V do Anexo V ao RICMS) – apenas para usinas e industriais de combustíveis, derivados ou não de petróleo",https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-dilatacao-do-prazo-para-pagamento-semanal-do-icms-devido-nas-saidas-interestaduais-art-72-v-do-anexo-v-ao-ricms-apenas-para-usinas-e-industriais-de-combu/,Carta de Serviço,115,2025-08-14
Agropecuária;Autorizações - CAP;Autorizações - CCIS;Comércio Indústria e Serviços,Empresa,"Autorização específica – dilatação do prazo para pagamento semanal do ICMS devido nas saídas interestaduais – para outras empresas (que NÃO SE ENQUADRAM como: cerealistas ou comercializadoras de cereais, usinas ou industriais de combustíveis, frigoríficos e atacadistas de carne)",https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-dilatacao-do-prazo-para-pagamento-semanal-do-icms-devido-nas-saidas-interestaduais-para-outras-empresas-que-nao-se-enquadram-como-cerealistas-ou-comerciali/,Carta de Serviço,116,2025-08-14
